Layer	Row	Module	Channel	Pedestal
         5         5         2        19   136.635   2.75638
         5         5         2        20   101.895   2.74366
         5         5         2        21   128.142   2.96688
         5         5         2        22   157.296   2.84611
         5         5         2        23   145.797   2.58171
         5         5         2        24    147.03    2.5575
         5         5         2        25    187.99   2.64467
         5         5         2        26    168.48   2.51914
         5         5         2        27   144.816   2.50621
         5         5         2        28   107.381   2.18607
         5         5         2        29   198.201   2.39446
         5         5         2        30    157.14   2.40317
         5         5         2        31   140.009   2.37393
         5         5         3         0   155.737   2.71758
         5         5         3         1    150.06   2.47586
         5         5         3         2   143.945   2.57853
         5         5         3         3   147.151   2.52385
         5         5         3         4   134.483   2.48572
         5         5         3         5   151.001   2.56737
         5         5         3         6   112.568    2.7676
         5         5         3         7   120.495   2.78344
         5         5         3         8   134.402   2.45513
         5         5         3         9   131.398   2.62017
         5         5         3        10   150.726   2.52292
         5         5         3        11   91.2605   2.16138
         5         5         3        12   124.961   2.71455
         5         5         3        13     117.8   2.49654
         5         5         3        14   150.914   2.74469
         5         5         3        15   138.453    3.0121
         5         5         3        16   150.073   2.31624
         5         5         3        17   154.941   2.73477
         5         5         3        18   120.433   3.22118
         5         5         3        19   143.964   3.08781
         5         5         3        20   148.287   2.40687
         5         5         3        21   179.094   2.44774
         5         5         3        22   103.169   2.51667
         5         5         3        23   105.026   2.43163
         5         5         3        24   136.455   2.84838
         5         5         3        25   134.922   2.70141
         5         5         3        26   145.012   2.85422
         5         5         3        27   148.748    2.7064
         5         5         3        28   144.508   2.31688
         5         5         3        29    166.67   2.15644
         5         5         3        30   108.565   2.46117
         5         5         3        31   124.345   2.96808
         5         5         4         0   142.333   3.45164
         5         5         4         1   152.814   3.58236
         5         5         4         2   143.636   3.65039
         5         5         4         3   137.743   3.68028
         5         5         4         4   146.195   3.60466
         5         5         4         5   149.606   3.65806
         5         5         4         6   144.896   3.75118
         5         5         4         7   114.168   3.52706
         5         5         4         8   149.555   3.03839
         5         5         4         9   109.581   2.88567
         5         5         4        10    141.08   3.00889
         5         5         4        11   151.443   3.70727
         5         5         4        12   151.677   3.50954
         5         5         4        13   135.076   3.57638
         5         5         4        14   141.754   3.80468
         5         5         4        15   138.997   3.63303
         5         5         4        16   106.142   5.60906
         5         5         4        17   171.211   3.91579
         5         5         4        18   161.609   4.59183
         5         5         4        19   137.225   7.20022
         5         5         4        20   126.425   5.22479
         5         5         4        21   148.521   4.34151
         5         5         4        22   155.679   3.43543
         5         5         4        23   168.365    4.3936
         5         5         4        24   159.261   10.3414
         5         5         4        25   111.649   4.99706
         5         5         4        26   166.297    3.7506
         5         5         4        27   140.817   3.97842
         5         5         4        28   152.314   3.23625
         5         5         4        29   139.973    3.8144
         5         5         4        30   170.319   4.32482
         5         5         4        31   194.225   4.58033
         5         5         5         0   127.209   2.54087
         5         5         5         1   158.978   2.71675
         5         5         5         2   141.146   2.55562
         5         5         5         3   146.708   2.42231
         5         5         5         4   148.254   3.02459
         5         5         5         5   132.257   2.82977
         5         5         5         6   101.139    2.8764
         5         5         5         7   132.984   2.74387
         5         5         5         8   149.638   2.52671
         5         5         5         9   144.628   2.62091
         5         5         5        10   149.164   2.51767
         5         5         5        11   94.0177   2.35894
         5         5         5        12   137.263   2.47777
         5         5         5        13   138.337   2.70271
         5         5         5        14   160.075   2.99679
         5         5         5        15   117.362   3.10753
         5         5         5        16   114.521   24.2256
         5         5         5        17   86.2025  0.849136
         5         5         5        18   98.7719    27.244
         5         5         5        19   150.904  0.966132
         5         5         5        20   154.487   27.0074
         5         5         5        21   115.873   25.5353
         5         5         5        22   169.574   0.79868
         5         5         5        23    111.32   1.01677
         5         5         5        24   136.525   3.76583
         5         5         5        25    151.06   3.81212
         5         5         5        26   149.781   3.90536
         5         5         5        27     119.3   3.17894
         5         5         5        28   129.496   3.57171
         5         5         5        29   189.296   3.54161
         5         5         5        30   121.074   3.53927
         5         5         5        31   164.449   3.33942
         6         0         0         0   176.136  0.955044
         6         0         0         1   131.077   1.28331
         6         0         0         2   147.421  0.938344
         6         0         0         3   160.426  0.822989
         6         0         0         4   173.896  0.870107
         6         0         0         5   118.264   0.85757
         6         0         0         6   164.374  0.797379
         6         0         0         7   189.412  0.860977
         6         0         0         8   120.402   1.05893
         6         0         0         9   121.527  0.817238
         6         0         0        10   123.746   1.02863
         6         0         0        11   178.551  0.921497
         6         0         0        12   121.722  0.757841
         6         0         0        13   161.062    27.552
         6         0         0        14   125.173   29.1282
         6         0         0        15   167.723    2.8333
         6         0         0        16    110.44   1.01264
         6         0         0        17   122.517  0.815093
         6         0         0        18   119.601   1.03179
         6         0         0        19   143.995   7.19946
         6         0         0        20   105.197   14.8232
         6         0         0        21   151.765   14.8595
         6         0         0        22   148.633   13.5512
         6         0         0        23   140.429   9.38935
         6         0         0        24   152.458   2.92285
         6         0         0        25   162.603   3.11672
         6         0         0        26   211.921   3.18591
         6         0         0        27   192.289   3.17583
         6         0         0        28   162.958    3.1626
         6         0         0        29   131.119   3.34227
         6         0         0        30   163.967    2.7077
         6         0         0        31   169.366    3.0863
         6         0         1         0   127.193   3.38731
         6         0         1         1   143.492   3.18893
         6         0         1         2   113.359   2.79234
         6         0         1         3   151.079   2.61742
         6         0         1         4   150.947   2.52323
         6         0         1         5   148.458   2.83657
         6         0         1         6   106.526   2.60627
         6         0         1         7   107.096   2.54687
         6         0         1         8   148.499   2.69596
         6         0         1         9   158.143   2.61464
         6         0         1        10    130.51   2.46968
         6         0         1        11   124.513   2.49735
         6         0         1        12   107.127   2.84915
         6         0         1        13   136.571   2.73099
         6         0         1        14   159.095   3.00336
         6         0         1        15    144.77   3.31296
         6         0         1        16   188.398   2.70918
         6         0         1        17   155.677   2.43456
         6         0         1        18   118.368   2.42822
         6         0         1        19   98.1213   2.34024
         6         0         1        20   111.387   2.35647
         6         0         1        21   118.572   2.51775
         6         0         1        22   131.905   2.34077
         6         0         1        23   126.644   2.51828
         6         0         1        24   147.368   2.51518
         6         0         1        25   155.446   2.32993
         6         0         1        26    128.29   2.35393
         6         0         1        27   144.097    2.3128
         6         0         1        28   161.647   2.51849
         6         0         1        29   137.756   2.34713
         6         0         1        30   165.891   2.37939
         6         0         1        31   159.442   2.79305
         6         0         2         0   132.113   2.56377
         6         0         2         1   160.287   2.65414
         6         0         2         2   126.106   2.83435
         6         0         2         3   167.464   2.44069
         6         0         2         4   122.073   2.78116
         6         0         2         5   103.618   2.58642
         6         0         2         6   133.657   2.56769
         6         0         2         7    107.95   2.63899
         6         0         2         8   102.166   2.35814
         6         0         2         9   136.287   2.37761
         6         0         2        10   137.688   2.45383
         6         0         2        11   115.798   2.47579
         6         0         2        12   140.083   2.49116
         6         0         2        13   85.0929   2.62524
         6         0         2        14   129.464   2.89436
         6         0         2        15   145.459   3.31678
         6         0         2        16   139.136   2.84073
         6         0         2        17   134.296   2.35143
         6         0         2        18   159.643   2.45498
         6         0         2        19   121.254   2.40002
         6         0         2        20    99.672   2.35453
         6         0         2        21   119.764   2.48414
         6         0         2        22   181.003   2.39361
         6         0         2        23   147.841   2.18603
         6         0         2        24   190.185   2.78706
         6         0         2        25   146.975   2.50214
         6         0         2        26   120.352   2.44292
         6         0         2        27   134.587   2.38612
         6         0         2        28   186.915   2.44133
         6         0         2        29   133.641   2.34189
         6         0         2        30   189.568   3.36867
         6         0         2        31   165.519  0.840917
         6         0         3         0   104.955  0.791016
         6         0         3         1   116.968   3.02111
         6         0         3         2   140.914   2.40374
         6         0         3         3    154.73   2.76072
         6         0         3         4   163.706    2.9114
         6         0         3         5    138.87   2.72055
         6         0         3         6   111.698   2.76444
         6         0         3         7   114.368   2.58088
         6         0         3         8   133.067   2.53693
         6         0         3         9    163.56   2.47723
         6         0         3        10   162.976   2.48404
         6         0         3        11   115.807   2.58852
         6         0         3        12   127.577   2.39623
         6         0         3        13   137.727    2.7238
         6         0         3        14   147.876   2.85396
         6         0         3        15   146.573   3.09862
         6         0         3        16   142.102   2.47228
         6         0         3        17   141.994   2.45851
         6         0         3        18   138.987   3.01958
         6         0         3        19   110.031   2.49802
         6         0         3        20   144.974   2.25604
         6         0         3        21   114.179   2.33555
         6         0         3        22   110.084    2.5619
         6         0         3        23    116.78   2.39339
         6         0         3        24   138.067   1.44385
         6         0         3        25   118.243   2.63143
         6         0         3        26   143.124   2.34814
         6         0         3        27   153.294   1.36117
         6         0         3        28   110.538   2.51487
         6         0         3        29   113.089   2.39719
         6         0         3        30   118.929   2.30947
         6         0         3        31   157.227    2.4271
         6         0         4         0   135.643  0.951344
         6         0         4         1   160.418   1.81728
         6         0         4         2   135.353   1.01975
         6         0         4         3   134.477   1.65585
         6         0         4         4   95.3916   7.51634
         6         0         4         5   154.756  0.899585
         6         0         4         6   114.947  0.977031
         6         0         4         7   157.088   1.98962
         6         0         4         8   156.475  0.925179
         6         0         4         9   132.649  0.765314
         6         0         4        10   109.605  0.824907
         6         0         4        11   136.826  0.825625
         6         0         4        12   118.012  0.861715
         6         0         4        13     136.6  0.870729
         6         0         4        14   105.423   2.82395
         6         0         4        15   90.6311  0.852492
         6         0         4        16   108.579   4.53827
         6         0         4        17   86.8022   4.99984
         6         0         4        18   168.159   5.10061
         6         0         4        19   152.488   1.57451
         6         0         4        20    125.83   4.59825
         6         0         4        21   162.526   5.23642
         6         0         4        22   108.142   6.64766
         6         0         4        23   140.432    7.5248
         6         0         4        24   108.983   4.04724
         6         0         4        25   125.501   4.44666
         6         0         4        26   184.133   5.23123
         6         0         4        27   112.382   14.8868
         6         0         4        28   134.678   5.96569
         6         0         4        29   162.726   8.66261
         6         0         4        30   202.722   7.91002
         6         0         4        31   176.713   5.51736
         6         0         5         0   147.387   1.01377
         6         0         5         1   106.965   1.05317
         6         0         5         2   130.353  0.915385
         6         0         5         3   121.261   2.07889
         6         0         5         4   111.034   1.87443
         6         0         5         5   150.705   1.74104
         6         0         5         6   123.293    1.8684
         6         0         5         7   144.414   2.19754
         6         0         5         8   105.288    8.4389
         6         0         5         9   119.194   9.92972
         6         0         5        10   101.806    12.734
         6         0         5        11   88.1981   13.5182
         6         0         5        12   135.086   9.00721
         6         0         5        13   168.297   13.0743
         6         0         5        14   129.753   9.27838
         6         0         5        15   125.138   0.97743
         6         0         5        16   157.011   9.12255
         6         0         5        17    154.87   14.4708
         6         0         5        18   117.672   16.9806
         6         0         5        19   116.887   17.3622
         6         0         5        20   169.624     12.16
         6         0         5        21   81.8072    21.402
         6         0         5        22   136.527   10.1858
         6         0         5        23     160.6   6.29457
         6         0         5        24   147.689   9.44909
         6         0         5        25   110.639   8.93729
         6         0         5        26   120.616   9.47215
         6         0         5        27   120.267   8.59755
         6         0         5        28   154.333   8.89268
         6         0         5        29   160.327   8.79999
         6         0         5        30   121.878   9.27007
         6         0         5        31   129.282   9.92573
         6         1         0         0    145.15  0.746498
         6         1         0         1   139.962  0.911145
         6         1         0         2   128.137   15.5553
         6         1         0         3   124.449  0.893763
         6         1         0         4     141.2  0.790435
         6         1         0         5   186.563  0.804392
         6         1         0         6   162.229  0.825452
         6         1         0         7   125.029   0.78027
         6         1         0         8   163.043   3.46355
         6         1         0         9   128.151   3.33251
         6         1         0        10   133.843   3.15532
         6         1         0        11   109.369   2.84925
         6         1         0        12   118.708   2.93062
         6         1         0        13   137.657   2.96135
         6         1         0        14   141.452    3.4355
         6         1         0        15   109.913   4.26122
         6         1         0        16   127.793   3.91253
         6         1         0        17   106.952   3.03637
         6         1         0        18    166.84   2.99146
         6         1         0        19   110.903   2.68983
         6         1         0        20   146.198    2.7125
         6         1         0        21   98.3384   2.82106
         6         1         0        22   141.638   3.02725
         6         1         0        23   194.908    3.2812
         6         1         0        24   172.525   2.83647
         6         1         0        25   131.769   2.76496
         6         1         0        26   167.602   2.59665
         6         1         0        27   168.089   2.64633
         6         1         0        28    136.59   2.48163
         6         1         0        29   186.275   2.81958
         6         1         0        30   120.641   2.59161
         6         1         0        31   147.766    2.6739
         6         1         1         0   157.477  0.900551
         6         1         1         1   141.082   2.57347
         6         1         1         2     164.6   2.24986
         6         1         1         3   123.085   2.37139
         6         1         1         4   128.436   2.26977
         6         1         1         5   122.749   2.28066
         6         1         1         6   134.704   2.10524
         6         1         1         7   119.041    2.4734
         6         1         1         8   126.161  0.986653
         6         1         1         9    150.33  0.897265
         6         1         1        10   146.108  0.809612
         6         1         1        11   132.384  0.856881
         6         1         1        12   140.272  0.891777
         6         1         1        13   110.586  0.983479
         6         1         1        14   83.2262  0.910183
         6         1         1        15   156.407  0.935601
         6         1         1        16   117.809   2.74861
         6         1         1        17   123.253  0.958811
         6         1         1        18   143.032   2.34411
         6         1         1        19   77.4304   2.79804
         6         1         1        20   162.045   2.31385
         6         1         1        21   125.505   2.33592
         6         1         1        22   174.682   2.46115
         6         1         1        23     165.8   2.39612
         6         1         1        24   157.037  0.832953
         6         1         1        25   165.514   2.37224
         6         1         1        26   119.184   2.31081
         6         1         1        27   164.648   2.21618
         6         1         1        28   154.119   2.26818
         6         1         1        29   121.566   2.42072
         6         1         1        30   143.593   2.35339
         6         1         1        31   166.222   2.27296
         6         1         2         0   121.948   2.45118
         6         1         2         1   132.854   2.23358
         6         1         2         2   154.621    3.8979
         6         1         2         3   129.548    3.2388
         6         1         2         4   106.185   3.07343
         6         1         2         5   167.262   1.01096
         6         1         2         6   140.049   2.34724
         6         1         2         7   158.296   3.16781
         6         1         2         8   114.903  0.989513
         6         1         2         9   139.817  0.948288
         6         1         2        10   101.675  0.826068
         6         1         2        11   141.224  0.775708
         6         1         2        12   111.869   0.98413
         6         1         2        13   98.7173  0.907491
         6         1         2        14   171.883  0.931836
         6         1         2        15   135.308  0.984594
         6         1         2        16   154.709   2.84199
         6         1         2        17    175.91   2.85627
         6         1         2        18   124.096   3.20025
         6         1         2        19    170.16  0.767383
         6         1         2        20   132.256   3.21745
         6         1         2        21   167.128   2.72443
         6         1         2        22   199.687   2.48826
         6         1         2        23   108.857   2.66257
         6         1         2        24   165.931    2.5352
         6         1         2        25   183.702   3.13218
         6         1         2        26   132.928  0.782887
         6         1         2        27   167.479   2.50536
         6         1         2        28    149.86   3.50595
         6         1         2        29    147.93  0.874657
         6         1         2        30   125.416   4.18129
         6         1         2        31   167.103   2.51354
         6         1         3         0   148.453   6.15789
         6         1         3         1   139.661   5.12942
         6         1         3         2   156.326   3.56939
         6         1         3         3   129.096   4.56691
         6         1         3         4   100.274   9.05543
         6         1         3         5   147.722   12.6563
         6         1         3         6   137.819   0.73607
         6         1         3         7   141.818   4.08283
         6         1         3         8   146.568   3.97085
         6         1         3         9   143.815   4.71745
         6         1         3        10   159.065   4.67087
         6         1         3        11   123.035   4.76026
         6         1         3        12   110.647   4.30036
         6         1         3        13   143.827   5.17869
         6         1         3        14   134.185   2.70891
         6         1         3        15   128.115    0.8199
         6         1         3        16   158.775   2.29828
         6         1         3        17   168.499    2.2624
         6         1         3        18   123.549   2.24894
         6         1         3        19   168.734   2.46279
         6         1         3        20   189.923   2.70234
         6         1         3        21    136.89   2.44351
         6         1         3        22   136.435   2.67433
         6         1         3        23   89.8801    2.0222
         6         1         3        24   129.442  0.785631
         6         1         3        25    108.61  0.881355
         6         1         3        26    112.93   0.85945
         6         1         3        27   89.5492  0.778308
         6         1         3        28   111.983  0.976266
         6         1         3        29   134.588  0.991936
         6         1         3        30    201.06   0.83334
         6         1         3        31   162.253  0.857031
         6         1         4         0   151.618   1.51278
         6         1         4         1    141.18  0.811118
         6         1         4         2   111.056   12.6575
         6         1         4         3   132.048   11.5393
         6         1         4         4   95.6272   12.6981
         6         1         4         5   131.553   13.0903
         6         1         4         6   115.002   15.8451
         6         1         4         7   132.761   14.2707
         6         1         4         8   120.992  0.912598
         6         1         4         9   147.014   1.00702
         6         1         4        10   145.096  0.794723
         6         1         4        11   90.2028   46.1967
         6         1         4        12   136.206   2.63278
         6         1         4        13   121.213   3.19978
         6         1         4        14   81.7634   41.4773
         6         1         4        15   159.006    21.225
         6         1         4        16    136.59   4.51611
         6         1         4        17   148.567   4.27712
         6         1         4        18   115.244   1.02001
         6         1         4        19   134.923   3.59765
         6         1         4        20   138.465   3.43659
         6         1         4        21   126.527    3.2782
         6         1         4        22    101.57    3.3463
         6         1         4        23   133.362   4.16176
         6         1         4        24   140.701   3.67199
         6         1         4        25   143.681   4.29999
         6         1         4        26   139.514   3.74725
         6         1         4        27   146.586   4.56515
         6         1         4        28   105.048   4.58119
         6         1         4        29   104.503   4.96548
         6         1         4        30   119.545   4.72372
         6         1         4        31   109.174  0.779145
         6         1         5         0   142.364   4.08731
         6         1         5         1   172.376    4.2657
         6         1         5         2   139.398   5.42765
         6         1         5         3   176.228  0.987877
         6         1         5         4   146.705   5.60272
         6         1         5         5   119.758   5.33441
         6         1         5         6   136.391   5.10449
         6         1         5         7   110.916   5.71426
         6         1         5         8   127.042   8.14859
         6         1         5         9   145.306   8.23538
         6         1         5        10   119.255    11.877
         6         1         5        11   110.386   8.52214
         6         1         5        12   148.576   6.71327
         6         1         5        13   124.504   6.90116
         6         1         5        14   123.347   5.58658
         6         1         5        15    131.36   4.57853
         6         1         5        16   143.033     8.745
         6         1         5        17   137.565   10.9765
         6         1         5        18   130.213   11.1388
         6         1         5        19   121.896   10.6338
         6         1         5        20   85.1916   17.9485
         6         1         5        21   137.722   10.1913
         6         1         5        22   117.656   11.3157
         6         1         5        23    110.63   21.3133
         6         1         5        24   135.637   6.49003
         6         1         5        25   173.634   6.36554
         6         1         5        26   128.817    6.3716
         6         1         5        27   148.091   6.13568
         6         1         5        28   151.491   5.30809
         6         1         5        29   128.401   5.35634
         6         1         5        30   168.612    5.1857
         6         1         5        31   145.739   5.09087
         6         2         0         0   118.624  0.906983
         6         2         0         1   129.999   0.73185
         6         2         0         2   123.489  0.935512
         6         2         0         3   142.876   1.05283
         6         2         0         4   132.809  0.687876
         6         2         0         5   137.853  0.701112
         6         2         0         6   131.841  0.918992
         6         2         0         7   130.969  0.943059
         6         2         0         8   158.924   1.15577
         6         2         0         9   133.136  0.687592
         6         2         0        10   153.975  0.702328
         6         2         0        11   112.948  0.866239
         6         2         0        12   144.115  0.868828
         6         2         0        13   124.078   1.07261
         6         2         0        14   132.824  0.757846
         6         2         0        15   117.175   10.1067
         6         2         0        16   142.318   7.36253
         6         2         0        17   105.709   7.19615
         6         2         0        18   139.019   7.96567
         6         2         0        19   113.839   7.19101
         6         2         0        20   111.498    6.5301
         6         2         0        21   129.103   6.84375
         6         2         0        22   99.5268   5.53725
         6         2         0        23   142.267   4.29103
         6         2         0        24   105.642   9.87236
         6         2         0        25   89.2802  0.837096
         6         2         0        26   113.369   13.1278
         6         2         0        27    191.51   15.0337
         6         2         0        28   106.319    15.058
         6         2         0        29     161.4   14.9172
         6         2         0        30   158.726   12.5261
         6         2         0        31   125.846   8.22481
         6         2         1         0   121.741    2.7558
         6         2         1         1   94.0613   2.68066
         6         2         1         2   137.335   2.57973
         6         2         1         3   105.569   2.68776
         6         2         1         4   92.2983   2.82562
         6         2         1         5   116.769   2.74396
         6         2         1         6   141.233   2.54828
         6         2         1         7   131.174   2.57214
         6         2         1         8   154.974   2.78092
         6         2         1         9   146.975   2.70871
         6         2         1        10   120.346   3.99986
         6         2         1        11   100.587   2.35077
         6         2         1        12   115.129   2.57309
         6         2         1        13   144.024   2.86898
         6         2         1        14   138.377    2.9335
         6         2         1        15   104.843   3.43396
         6         2         1        16   147.896   3.15697
         6         2         1        17   154.799   2.67896
         6         2         1        18   158.502   2.39456
         6         2         1        19   160.635   2.46126
         6         2         1        20   103.931   2.24148
         6         2         1        21   99.3572   2.22682
         6         2         1        22   166.171   2.49188
         6         2         1        23    140.37   2.38998
         6         2         1        24   113.344   2.37106
         6         2         1        25    152.72   2.40504
         6         2         1        26   107.151   2.32612
         6         2         1        27   107.621   2.55795
         6         2         1        28   121.267   2.32836
         6         2         1        29   92.1447   2.18055
         6         2         1        30   120.375    2.2859
         6         2         1        31   121.364   2.64709
         6         2         2         0   115.414   4.19125
         6         2         2         1   127.531   5.32913
         6         2         2         2   137.236   5.07953
         6         2         2         3   134.932   4.86083
         6         2         2         4   99.2184   6.26173
         6         2         2         5   126.466   4.61446
         6         2         2         6   143.225   1.08335
         6         2         2         7   164.583   5.21775
         6         2         2         8   183.953    1.0432
         6         2         2         9   159.857   6.41421
         6         2         2        10   101.205   3.83072
         6         2         2        11   121.871   3.50021
         6         2         2        12   118.983   3.09068
         6         2         2        13   131.969   3.47951
         6         2         2        14   109.788   4.62906
         6         2         2        15   173.732  0.991955
         6         2         2        16    81.388   6.14268
         6         2         2        17   78.4122   5.62134
         6         2         2        18   120.315   6.64323
         6         2         2        19   161.016   6.21141
         6         2         2        20   120.566   6.57801
         6         2         2        21   135.577   6.93041
         6         2         2        22   80.2197   6.25052
         6         2         2        23   98.9435   6.57944
         6         2         2        24    149.82  0.844942
         6         2         2        25    182.59  0.970844
         6         2         2        26   82.7019   57.4074
         6         2         2        27   93.1604  0.847379
         6         2         2        28   120.797   33.9375
         6         2         2        29   177.098  0.919288
         6         2         2        30   156.807  0.843808
         6         2         2        31   170.885  0.898252
         6         2         3         0   130.168  0.842054
         6         2         3         1   126.549   1.12867
         6         2         3         2   162.407  0.934601
         6         2         3         3   131.564  0.974616
         6         2         3         4   138.732  0.943673
         6         2         3         5   172.138  0.984418
         6         2         3         6   144.465  0.895621
         6         2         3         7   109.031  0.855821
         6         2         3         8   127.095   14.4193
         6         2         3         9   142.875   6.97608
         6         2         3        10   178.508   4.56224
         6         2         3        11   147.683   4.14384
         6         2         3        12   147.728   5.72911
         6         2         3        13   134.951   6.04398
         6         2         3        14   175.805   7.04423
         6         2         3        15    134.53   1.10349
         6         2         3        16   118.804   1.01896
         6         2         3        17   100.946  0.878634
         6         2         3        18   120.972  0.956457
         6         2         3        19   141.997   1.09691
         6         2         3        20   146.283  0.905519
         6         2         3        21   161.825   0.86066
         6         2         3        22   165.103  0.828815
         6         2         3        23   104.393  0.955865
         6         2         3        24   137.528   6.46122
         6         2         3        25   178.261   6.11082
         6         2         3        26   117.344   7.27879
         6         2         3        27   153.644   3.50522
         6         2         3        28   87.4542   7.24823
         6         2         3        29   116.651   3.77753
         6         2         3        30   137.062   5.78608
         6         2         3        31   109.648   6.15253
         6         2         4         0   117.743    11.125
         6         2         4         1   122.714   8.69965
         6         2         4         2   124.403   8.88849
         6         2         4         3   98.7087   7.86372
         6         2         4         4   148.012   9.98016
         6         2         4         5   149.948   7.97268
         6         2         4         6   116.841   6.74999
         6         2         4         7   97.1654   9.14139
         6         2         4         8   130.288   22.0575
         6         2         4         9   93.0686   15.1847
         6         2         4        10      86.4   12.9529
         6         2         4        11   118.739   8.38519
         6         2         4        12   124.485   7.44051
         6         2         4        13   110.402   9.19428
         6         2         4        14   109.779   7.33885
         6         2         4        15   93.2328   8.31478
         6         2         4        16   107.909    1.2004
         6         2         4        17   102.707   20.5853
         6         2         4        18    67.108   17.4526
         6         2         4        19   111.733   18.4401
         6         2         4        20   111.854   19.1638
         6         2         4        21   103.501    16.754
         6         2         4        22   104.302   18.0043
         6         2         4        23   148.179   28.8634
         6         2         4        24   162.469   1.05139
         6         2         4        25   153.971   16.9292
         6         2         4        26    89.542   59.9428
         6         2         4        27   167.468   1.18897
         6         2         4        28   86.7735    10.284
         6         2         4        29   86.8693   60.1626
         6         2         4        30   115.793   1.11159
         6         2         4        31   151.346   1.21475
         6         2         5         0   141.494  0.947173
         6         2         5         1   122.355  0.907811
         6         2         5         2   162.999   1.05158
         6         2         5         3    131.83  0.995026
         6         2         5         4   123.706   1.05481
         6         2         5         5   190.329   1.11307
         6         2         5         6   171.732   1.02596
         6         2         5         7   125.847   1.24928
         6         2         5         8      94.2   16.2643
         6         2         5         9   123.448   12.6395
         6         2         5        10   167.893   6.34264
         6         2         5        11   153.708   6.17069
         6         2         5        12   117.611   5.17823
         6         2         5        13   157.537   7.96278
         6         2         5        14    104.07   8.12824
         6         2         5        15   131.063   7.50675
         6         2         5        16   140.463   1.01533
         6         2         5        17   117.766   6.73896
         6         2         5        18     92.36   9.01104
         6         2         5        19    112.07   7.66305
         6         2         5        20   159.927   10.8337
         6         2         5        21   126.504    16.097
         6         2         5        22   132.979   27.5049
         6         2         5        23   151.506   1.15426
         6         2         5        24   89.5191   8.79053
         6         2         5        25   174.722   9.19811
         6         2         5        26   163.063   8.24097
         6         2         5        27   109.294   8.85312
         6         2         5        28   152.691   8.19776
         6         2         5        29   177.385   8.40991
         6         2         5        30   172.955   7.81912
         6         2         5        31   132.211   9.46481
         6         3         0         0     101.6   2.59039
         6         3         0         1   131.115   2.36633
         6         3         0         2   131.468   2.31249
         6         3         0         3    133.64    2.3085
         6         3         0         4   140.025   2.37681
         6         3         0         5    87.304   2.27003
         6         3         0         6   158.251   2.39651
         6         3         0         7   140.307   2.36504
         6         3         0         8   128.804  0.911822
         6         3         0         9   140.138  0.915523
         6         3         0        10   129.793  0.745841
         6         3         0        11   184.371    1.0222
         6         3         0        12   129.052  0.902411
         6         3         0        13   136.473  0.955311
         6         3         0        14    139.08  0.947833
         6         3         0        15   107.759  0.925596
         6         3         0        16   146.499   3.22013
         6         3         0        17   149.024   2.46807
         6         3         0        18   134.047   2.20552
         6         3         0        19   188.919   2.45232
         6         3         0        20   118.259   2.31388
         6         3         0        21   155.218   2.34061
         6         3         0        22   119.661   2.49147
         6         3         0        23   112.623   2.75714
         6         3         0        24   150.453  0.901088
         6         3         0        25   114.791  0.958027
         6         3         0        26   143.689  0.975096
         6         3         0        27   141.741  0.895723
         6         3         0        28   158.704   1.16501
         6         3         0        29   165.079  0.754664
         6         3         0        30   184.086   0.99363
         6         3         0        31   117.548  0.792995
         6         3         1         0   160.614    4.1208
         6         3         1         1    120.98   4.39348
         6         3         1         2   153.433  0.780058
         6         3         1         3   155.962  0.910574
         6         3         1         4   184.911    2.8239
         6         3         1         5   122.401   3.38881
         6         3         1         6   143.649   3.58567
         6         3         1         7   112.173   4.65095
         6         3         1         8   120.193   1.01628
         6         3         1         9   141.541  0.891515
         6         3         1        10   131.967  0.855892
         6         3         1        11   107.729  0.939252
         6         3         1        12   120.953  0.898301
         6         3         1        13    107.38  0.956019
         6         3         1        14   135.642   0.95636
         6         3         1        15   144.776  0.876103
         6         3         1        16   156.266   3.04887
         6         3         1        17   117.328   2.50793
         6         3         1        18   131.586   2.38762
         6         3         1        19   122.912   3.12834
         6         3         1        20   116.381   0.83604
